# conda environments:
#
base                     /home/zwa281/miniconda
env                      /home/zwa281/miniconda/envs/env
myenv                 *  /home/zwa281/miniconda/envs/myenv

True
8
0
EPOCH 269: test_acc=0.7384, disc_loss=0.5939, cls_loss=0.0031, disc_acc=0.6441
EPOCH 270: test_acc=0.7409, disc_loss=0.5869, cls_loss=0.0014, disc_acc=0.6610
EPOCH 271: test_acc=0.7497, disc_loss=0.6055, cls_loss=0.0028, disc_acc=0.6949
EPOCH 272: test_acc=0.7434, disc_loss=0.5901, cls_loss=0.0023, disc_acc=0.5932
EPOCH 273: test_acc=0.7421, disc_loss=0.5902, cls_loss=0.0042, disc_acc=0.6780
EPOCH 274: test_acc=0.7396, disc_loss=0.6039, cls_loss=0.0019, disc_acc=0.6949
EPOCH 275: test_acc=0.7321, disc_loss=0.5851, cls_loss=0.0010, disc_acc=0.7458
EPOCH 276: test_acc=0.7472, disc_loss=0.5912, cls_loss=0.0020, disc_acc=0.6610
EPOCH 277: test_acc=0.7333, disc_loss=0.5861, cls_loss=0.0018, disc_acc=0.6271
EPOCH 278: test_acc=0.7358, disc_loss=0.5857, cls_loss=0.0012, disc_acc=0.6441
EPOCH 279: test_acc=0.7371, disc_loss=0.6025, cls_loss=0.0023, disc_acc=0.7119
EPOCH 280: test_acc=0.7333, disc_loss=0.5841, cls_loss=0.0014, disc_acc=0.5763
EPOCH 281: test_acc=0.7396, disc_loss=0.6033, cls_loss=0.0023, disc_acc=0.5763
EPOCH 282: test_acc=0.7371, disc_loss=0.6009, cls_loss=0.0011, disc_acc=0.7797
EPOCH 283: test_acc=0.7409, disc_loss=0.5995, cls_loss=0.0022, disc_acc=0.7119
EPOCH 284: test_acc=0.7421, disc_loss=0.5924, cls_loss=0.0020, disc_acc=0.5932
EPOCH 285: test_acc=0.7447, disc_loss=0.5912, cls_loss=0.0016, disc_acc=0.7458
EPOCH 286: test_acc=0.7371, disc_loss=0.6099, cls_loss=0.0032, disc_acc=0.7119
EPOCH 287: test_acc=0.7409, disc_loss=0.5969, cls_loss=0.0029, disc_acc=0.7288
EPOCH 288: test_acc=0.7358, disc_loss=0.5928, cls_loss=0.0010, disc_acc=0.6610
EPOCH 289: test_acc=0.7447, disc_loss=0.6017, cls_loss=0.0013, disc_acc=0.7797
EPOCH 290: test_acc=0.7421, disc_loss=0.5873, cls_loss=0.0011, disc_acc=0.6949
EPOCH 291: test_acc=0.7396, disc_loss=0.5938, cls_loss=0.0021, disc_acc=0.6610
EPOCH 292: test_acc=0.7396, disc_loss=0.5872, cls_loss=0.0027, disc_acc=0.7797
EPOCH 293: test_acc=0.7434, disc_loss=0.5970, cls_loss=0.0041, disc_acc=0.5932
EPOCH 294: test_acc=0.7434, disc_loss=0.5961, cls_loss=0.0015, disc_acc=0.5593
EPOCH 295: test_acc=0.7396, disc_loss=0.5925, cls_loss=0.0013, disc_acc=0.5424
EPOCH 296: test_acc=0.7396, disc_loss=0.6019, cls_loss=0.0011, disc_acc=0.7458
EPOCH 297: test_acc=0.7409, disc_loss=0.5874, cls_loss=0.0036, disc_acc=0.6271
EPOCH 298: test_acc=0.7472, disc_loss=0.6209, cls_loss=0.0016, disc_acc=0.7288
EPOCH 299: test_acc=0.7459, disc_loss=0.5862, cls_loss=0.0017, disc_acc=0.5763
EPOCH 300: test_acc=0.7459, disc_loss=0.6128, cls_loss=0.0024, disc_acc=0.7627
EPOCH 301: test_acc=0.7396, disc_loss=0.6129, cls_loss=0.0021, disc_acc=0.7119
EPOCH 302: test_acc=0.7434, disc_loss=0.6091, cls_loss=0.0012, disc_acc=0.6441
EPOCH 303: test_acc=0.7434, disc_loss=0.6004, cls_loss=0.0023, disc_acc=0.6780
EPOCH 304: test_acc=0.7459, disc_loss=0.5910, cls_loss=0.0017, disc_acc=0.7458
EPOCH 305: test_acc=0.7434, disc_loss=0.6147, cls_loss=0.0020, disc_acc=0.6102
EPOCH 306: test_acc=0.7434, disc_loss=0.6007, cls_loss=0.0013, disc_acc=0.6102
EPOCH 307: test_acc=0.7434, disc_loss=0.6027, cls_loss=0.0020, disc_acc=0.6610
EPOCH 308: test_acc=0.7497, disc_loss=0.6022, cls_loss=0.0015, disc_acc=0.6102
EPOCH 309: test_acc=0.7459, disc_loss=0.6078, cls_loss=0.0013, disc_acc=0.7119
EPOCH 310: test_acc=0.7434, disc_loss=0.6237, cls_loss=0.0021, disc_acc=0.5593
EPOCH 311: test_acc=0.7472, disc_loss=0.6272, cls_loss=0.0024, disc_acc=0.6610
EPOCH 312: test_acc=0.7447, disc_loss=0.6076, cls_loss=0.0011, disc_acc=0.6610
EPOCH 313: test_acc=0.7434, disc_loss=0.5891, cls_loss=0.0011, disc_acc=0.6102
EPOCH 314: test_acc=0.7434, disc_loss=0.6068, cls_loss=0.0017, disc_acc=0.6949
EPOCH 315: test_acc=0.7384, disc_loss=0.6109, cls_loss=0.0016, disc_acc=0.6610
EPOCH 316: test_acc=0.7484, disc_loss=0.6061, cls_loss=0.0018, disc_acc=0.6780
EPOCH 317: test_acc=0.7484, disc_loss=0.5972, cls_loss=0.0026, disc_acc=0.6949
EPOCH 318: test_acc=0.7434, disc_loss=0.6064, cls_loss=0.0015, disc_acc=0.6949
EPOCH 319: test_acc=0.7434, disc_loss=0.6201, cls_loss=0.0049, disc_acc=0.7119
EPOCH 320: test_acc=0.7459, disc_loss=0.6173, cls_loss=0.0020, disc_acc=0.6780
EPOCH 321: test_acc=0.7409, disc_loss=0.6100, cls_loss=0.0018, disc_acc=0.5932
EPOCH 322: test_acc=0.7384, disc_loss=0.6151, cls_loss=0.0040, disc_acc=0.6441
EPOCH 323: test_acc=0.7396, disc_loss=0.6163, cls_loss=0.0025, disc_acc=0.6271
EPOCH 324: test_acc=0.7396, disc_loss=0.6073, cls_loss=0.0014, disc_acc=0.5932
EPOCH 325: test_acc=0.7396, disc_loss=0.6136, cls_loss=0.0034, disc_acc=0.6441
EPOCH 326: test_acc=0.7434, disc_loss=0.6106, cls_loss=0.0021, disc_acc=0.6949
EPOCH 327: test_acc=0.7472, disc_loss=0.6117, cls_loss=0.0034, disc_acc=0.6271
EPOCH 328: test_acc=0.7447, disc_loss=0.5932, cls_loss=0.0018, disc_acc=0.5424
EPOCH 329: test_acc=0.7447, disc_loss=0.6157, cls_loss=0.0043, disc_acc=0.5932
EPOCH 330: test_acc=0.7421, disc_loss=0.6005, cls_loss=0.0016, disc_acc=0.7119
EPOCH 331: test_acc=0.7384, disc_loss=0.6214, cls_loss=0.0014, disc_acc=0.6102
EPOCH 332: test_acc=0.7384, disc_loss=0.6184, cls_loss=0.0022, disc_acc=0.5424
EPOCH 333: test_acc=0.7321, disc_loss=0.6216, cls_loss=0.0015, disc_acc=0.6441
EPOCH 334: test_acc=0.7409, disc_loss=0.6257, cls_loss=0.0015, disc_acc=0.6780
EPOCH 335: test_acc=0.7447, disc_loss=0.6265, cls_loss=0.0013, disc_acc=0.6780
EPOCH 336: test_acc=0.7384, disc_loss=0.6231, cls_loss=0.0011, disc_acc=0.6949
EPOCH 337: test_acc=0.7447, disc_loss=0.6182, cls_loss=0.0013, disc_acc=0.6271
EPOCH 338: test_acc=0.7434, disc_loss=0.6141, cls_loss=0.0030, disc_acc=0.7119
EPOCH 339: test_acc=0.7447, disc_loss=0.6185, cls_loss=0.0018, disc_acc=0.5763
EPOCH 340: test_acc=0.7447, disc_loss=0.5996, cls_loss=0.0010, disc_acc=0.6780
EPOCH 341: test_acc=0.7371, disc_loss=0.6147, cls_loss=0.0014, disc_acc=0.6102
EPOCH 342: test_acc=0.7384, disc_loss=0.6126, cls_loss=0.0017, disc_acc=0.6441
EPOCH 343: test_acc=0.7396, disc_loss=0.6129, cls_loss=0.0020, disc_acc=0.6949
EPOCH 344: test_acc=0.7409, disc_loss=0.6104, cls_loss=0.0014, disc_acc=0.7797
EPOCH 345: test_acc=0.7346, disc_loss=0.6205, cls_loss=0.0019, disc_acc=0.6780
EPOCH 346: test_acc=0.7421, disc_loss=0.6137, cls_loss=0.0023, disc_acc=0.7627
EPOCH 347: test_acc=0.7409, disc_loss=0.6196, cls_loss=0.0022, disc_acc=0.7119
EPOCH 348: test_acc=0.7434, disc_loss=0.6172, cls_loss=0.0015, disc_acc=0.6441
EPOCH 349: test_acc=0.7409, disc_loss=0.6082, cls_loss=0.0024, disc_acc=0.7458
EPOCH 350: test_acc=0.7396, disc_loss=0.6171, cls_loss=0.0010, disc_acc=0.7119
EPOCH 351: test_acc=0.7371, disc_loss=0.6231, cls_loss=0.0012, disc_acc=0.6441
EPOCH 352: test_acc=0.7396, disc_loss=0.6215, cls_loss=0.0017, disc_acc=0.6610
EPOCH 353: test_acc=0.7358, disc_loss=0.6091, cls_loss=0.0037, disc_acc=0.7288
EPOCH 354: test_acc=0.7396, disc_loss=0.6221, cls_loss=0.0019, disc_acc=0.6780
EPOCH 355: test_acc=0.7434, disc_loss=0.6076, cls_loss=0.0020, disc_acc=0.6102
EPOCH 356: test_acc=0.7384, disc_loss=0.6109, cls_loss=0.0018, disc_acc=0.7966
EPOCH 357: test_acc=0.7434, disc_loss=0.6178, cls_loss=0.0025, disc_acc=0.5763
EPOCH 358: test_acc=0.7447, disc_loss=0.6241, cls_loss=0.0018, disc_acc=0.6102
EPOCH 359: test_acc=0.7447, disc_loss=0.6124, cls_loss=0.0015, disc_acc=0.6949
EPOCH 360: test_acc=0.7421, disc_loss=0.6086, cls_loss=0.0025, disc_acc=0.7458
EPOCH 361: test_acc=0.7421, disc_loss=0.6107, cls_loss=0.0015, disc_acc=0.5763
EPOCH 362: test_acc=0.7333, disc_loss=0.6028, cls_loss=0.0036, disc_acc=0.7119
EPOCH 363: test_acc=0.7447, disc_loss=0.6077, cls_loss=0.0019, disc_acc=0.5932
EPOCH 364: test_acc=0.7371, disc_loss=0.6217, cls_loss=0.0008, disc_acc=0.6949
EPOCH 365: test_acc=0.7396, disc_loss=0.6207, cls_loss=0.0017, disc_acc=0.6780
EPOCH 366: test_acc=0.7346, disc_loss=0.6189, cls_loss=0.0011, disc_acc=0.7627
EPOCH 367: test_acc=0.7396, disc_loss=0.6278, cls_loss=0.0013, disc_acc=0.6102
EPOCH 368: test_acc=0.7434, disc_loss=0.6119, cls_loss=0.0017, disc_acc=0.6441
EPOCH 369: test_acc=0.7434, disc_loss=0.6221, cls_loss=0.0009, disc_acc=0.7288
EPOCH 370: test_acc=0.7421, disc_loss=0.6129, cls_loss=0.0011, disc_acc=0.7119
EPOCH 371: test_acc=0.7358, disc_loss=0.6176, cls_loss=0.0019, disc_acc=0.6610
EPOCH 372: test_acc=0.7421, disc_loss=0.6258, cls_loss=0.0020, disc_acc=0.7288
EPOCH 373: test_acc=0.7409, disc_loss=0.6216, cls_loss=0.0010, disc_acc=0.6780
EPOCH 374: test_acc=0.7447, disc_loss=0.6165, cls_loss=0.0020, disc_acc=0.7797
EPOCH 375: test_acc=0.7421, disc_loss=0.6260, cls_loss=0.0023, disc_acc=0.6949
EPOCH 376: test_acc=0.7447, disc_loss=0.6371, cls_loss=0.0012, disc_acc=0.7627
EPOCH 377: test_acc=0.7459, disc_loss=0.6176, cls_loss=0.0008, disc_acc=0.6949
EPOCH 378: test_acc=0.7409, disc_loss=0.6150, cls_loss=0.0013, disc_acc=0.7797
EPOCH 379: test_acc=0.7434, disc_loss=0.6285, cls_loss=0.0017, disc_acc=0.6441
EPOCH 380: test_acc=0.7472, disc_loss=0.6321, cls_loss=0.0028, disc_acc=0.6102
EPOCH 381: test_acc=0.7421, disc_loss=0.6271, cls_loss=0.0018, disc_acc=0.7119
EPOCH 382: test_acc=0.7396, disc_loss=0.6201, cls_loss=0.0014, disc_acc=0.6610
EPOCH 383: test_acc=0.7447, disc_loss=0.6344, cls_loss=0.0014, disc_acc=0.6610
EPOCH 384: test_acc=0.7472, disc_loss=0.6171, cls_loss=0.0015, disc_acc=0.6441
EPOCH 385: test_acc=0.7409, disc_loss=0.6326, cls_loss=0.0032, disc_acc=0.6102
EPOCH 386: test_acc=0.7447, disc_loss=0.6199, cls_loss=0.0011, disc_acc=0.6271
EPOCH 387: test_acc=0.7434, disc_loss=0.6350, cls_loss=0.0009, disc_acc=0.6441
EPOCH 388: test_acc=0.7409, disc_loss=0.6167, cls_loss=0.0012, disc_acc=0.6441
EPOCH 389: test_acc=0.7409, disc_loss=0.6136, cls_loss=0.0014, disc_acc=0.4746
EPOCH 390: test_acc=0.7421, disc_loss=0.6302, cls_loss=0.0029, disc_acc=0.5932
EPOCH 391: test_acc=0.7421, disc_loss=0.6003, cls_loss=0.0007, disc_acc=0.7288
EPOCH 392: test_acc=0.7434, disc_loss=0.6323, cls_loss=0.0025, disc_acc=0.6780
EPOCH 393: test_acc=0.7396, disc_loss=0.6211, cls_loss=0.0013, disc_acc=0.6271
EPOCH 394: test_acc=0.7384, disc_loss=0.6288, cls_loss=0.0010, disc_acc=0.6271
EPOCH 395: test_acc=0.7434, disc_loss=0.6310, cls_loss=0.0012, disc_acc=0.6441
EPOCH 396: test_acc=0.7472, disc_loss=0.6214, cls_loss=0.0011, disc_acc=0.6780
EPOCH 397: test_acc=0.7472, disc_loss=0.6258, cls_loss=0.0012, disc_acc=0.6102
EPOCH 398: test_acc=0.7447, disc_loss=0.6320, cls_loss=0.0028, disc_acc=0.6610
EPOCH 399: test_acc=0.7396, disc_loss=0.6186, cls_loss=0.0009, disc_acc=0.7627
EPOCH 400: test_acc=0.7522, disc_loss=0.6270, cls_loss=0.0012, disc_acc=0.5763
EPOCH 401: test_acc=0.7472, disc_loss=0.6314, cls_loss=0.0020, disc_acc=0.6441
EPOCH 402: test_acc=0.7447, disc_loss=0.6251, cls_loss=0.0010, disc_acc=0.6102
EPOCH 403: test_acc=0.7434, disc_loss=0.6332, cls_loss=0.0036, disc_acc=0.6949
EPOCH 404: test_acc=0.7472, disc_loss=0.6382, cls_loss=0.0012, disc_acc=0.6949
EPOCH 405: test_acc=0.7459, disc_loss=0.6306, cls_loss=0.0017, disc_acc=0.6271
EPOCH 406: test_acc=0.7459, disc_loss=0.6279, cls_loss=0.0034, disc_acc=0.5593
EPOCH 407: test_acc=0.7497, disc_loss=0.6199, cls_loss=0.0015, disc_acc=0.7119
EPOCH 408: test_acc=0.7484, disc_loss=0.6204, cls_loss=0.0018, disc_acc=0.6441
EPOCH 409: test_acc=0.7522, disc_loss=0.6279, cls_loss=0.0021, disc_acc=0.6610
EPOCH 410: test_acc=0.7535, disc_loss=0.6327, cls_loss=0.0017, disc_acc=0.6780
EPOCH 411: test_acc=0.7484, disc_loss=0.6260, cls_loss=0.0021, disc_acc=0.6949
EPOCH 412: test_acc=0.7484, disc_loss=0.6292, cls_loss=0.0062, disc_acc=0.6610
EPOCH 413: test_acc=0.7535, disc_loss=0.6223, cls_loss=0.0014, disc_acc=0.7627
EPOCH 414: test_acc=0.7509, disc_loss=0.6297, cls_loss=0.0009, disc_acc=0.6610
EPOCH 415: test_acc=0.7447, disc_loss=0.6223, cls_loss=0.0017, disc_acc=0.6102
EPOCH 416: test_acc=0.7560, disc_loss=0.6314, cls_loss=0.0020, disc_acc=0.5932
EPOCH 417: test_acc=0.7535, disc_loss=0.6274, cls_loss=0.0013, disc_acc=0.7288
EPOCH 418: test_acc=0.7497, disc_loss=0.6291, cls_loss=0.0014, disc_acc=0.7119
EPOCH 419: test_acc=0.7472, disc_loss=0.6320, cls_loss=0.0008, disc_acc=0.5424
EPOCH 420: test_acc=0.7509, disc_loss=0.6406, cls_loss=0.0023, disc_acc=0.6441
EPOCH 421: test_acc=0.7484, disc_loss=0.6335, cls_loss=0.0021, disc_acc=0.6271
EPOCH 422: test_acc=0.7459, disc_loss=0.6297, cls_loss=0.0010, disc_acc=0.6610
EPOCH 423: test_acc=0.7497, disc_loss=0.6305, cls_loss=0.0012, disc_acc=0.6441
EPOCH 424: test_acc=0.7459, disc_loss=0.6217, cls_loss=0.0010, disc_acc=0.6441
EPOCH 425: test_acc=0.7459, disc_loss=0.6298, cls_loss=0.0014, disc_acc=0.6610
EPOCH 426: test_acc=0.7484, disc_loss=0.6306, cls_loss=0.0011, disc_acc=0.6271
EPOCH 427: test_acc=0.7509, disc_loss=0.6331, cls_loss=0.0028, disc_acc=0.6102
EPOCH 428: test_acc=0.7459, disc_loss=0.6188, cls_loss=0.0014, disc_acc=0.7288
EPOCH 429: test_acc=0.7472, disc_loss=0.6455, cls_loss=0.0018, disc_acc=0.6780
EPOCH 430: test_acc=0.7421, disc_loss=0.6168, cls_loss=0.0041, disc_acc=0.6949
EPOCH 431: test_acc=0.7358, disc_loss=0.6203, cls_loss=0.0019, disc_acc=0.6949
EPOCH 432: test_acc=0.7396, disc_loss=0.6364, cls_loss=0.0013, disc_acc=0.6610
EPOCH 433: test_acc=0.7371, disc_loss=0.6247, cls_loss=0.0033, disc_acc=0.6780
EPOCH 434: test_acc=0.7409, disc_loss=0.6377, cls_loss=0.0017, disc_acc=0.6271
EPOCH 435: test_acc=0.7371, disc_loss=0.6265, cls_loss=0.0008, disc_acc=0.7288
EPOCH 436: test_acc=0.7396, disc_loss=0.6272, cls_loss=0.0012, disc_acc=0.6102
EPOCH 437: test_acc=0.7409, disc_loss=0.6225, cls_loss=0.0010, disc_acc=0.6271
EPOCH 438: test_acc=0.7434, disc_loss=0.6231, cls_loss=0.0018, disc_acc=0.7119
EPOCH 439: test_acc=0.7384, disc_loss=0.6349, cls_loss=0.0024, disc_acc=0.7288
EPOCH 440: test_acc=0.7396, disc_loss=0.6321, cls_loss=0.0014, disc_acc=0.7119
EPOCH 441: test_acc=0.7421, disc_loss=0.6352, cls_loss=0.0018, disc_acc=0.6271
EPOCH 442: test_acc=0.7384, disc_loss=0.6336, cls_loss=0.0013, disc_acc=0.5763
EPOCH 443: test_acc=0.7384, disc_loss=0.6286, cls_loss=0.0007, disc_acc=0.6949
EPOCH 444: test_acc=0.7358, disc_loss=0.6292, cls_loss=0.0008, disc_acc=0.7119
EPOCH 445: test_acc=0.7434, disc_loss=0.6274, cls_loss=0.0014, disc_acc=0.5593
EPOCH 446: test_acc=0.7371, disc_loss=0.6394, cls_loss=0.0007, disc_acc=0.7119
EPOCH 447: test_acc=0.7371, disc_loss=0.6370, cls_loss=0.0008, disc_acc=0.5932
EPOCH 448: test_acc=0.7358, disc_loss=0.6425, cls_loss=0.0023, disc_acc=0.5932
EPOCH 449: test_acc=0.7421, disc_loss=0.6310, cls_loss=0.0013, disc_acc=0.6441
EPOCH 450: test_acc=0.7371, disc_loss=0.6429, cls_loss=0.0018, disc_acc=0.6610
EPOCH 451: test_acc=0.7371, disc_loss=0.6455, cls_loss=0.0012, disc_acc=0.5763
EPOCH 452: test_acc=0.7421, disc_loss=0.6378, cls_loss=0.0012, disc_acc=0.6949
EPOCH 453: test_acc=0.7396, disc_loss=0.6433, cls_loss=0.0036, disc_acc=0.6102
EPOCH 454: test_acc=0.7396, disc_loss=0.6332, cls_loss=0.0012, disc_acc=0.6610
EPOCH 455: test_acc=0.7409, disc_loss=0.6303, cls_loss=0.0015, disc_acc=0.7288
EPOCH 456: test_acc=0.7421, disc_loss=0.6421, cls_loss=0.0013, disc_acc=0.5424
EPOCH 457: test_acc=0.7447, disc_loss=0.6428, cls_loss=0.0030, disc_acc=0.6441
EPOCH 458: test_acc=0.7409, disc_loss=0.6365, cls_loss=0.0014, disc_acc=0.6441
EPOCH 459: test_acc=0.7409, disc_loss=0.6302, cls_loss=0.0013, disc_acc=0.5254
EPOCH 460: test_acc=0.7396, disc_loss=0.6270, cls_loss=0.0009, disc_acc=0.7288
EPOCH 461: test_acc=0.7384, disc_loss=0.6322, cls_loss=0.0015, disc_acc=0.5254
EPOCH 462: test_acc=0.7472, disc_loss=0.6275, cls_loss=0.0025, disc_acc=0.6102
EPOCH 463: test_acc=0.7396, disc_loss=0.6386, cls_loss=0.0026, disc_acc=0.5763
EPOCH 464: test_acc=0.7421, disc_loss=0.6395, cls_loss=0.0018, disc_acc=0.6610
EPOCH 465: test_acc=0.7421, disc_loss=0.6393, cls_loss=0.0008, disc_acc=0.5593
EPOCH 466: test_acc=0.7421, disc_loss=0.6394, cls_loss=0.0018, disc_acc=0.6949
EPOCH 467: test_acc=0.7409, disc_loss=0.6373, cls_loss=0.0012, disc_acc=0.6949
EPOCH 468: test_acc=0.7421, disc_loss=0.6413, cls_loss=0.0015, disc_acc=0.5932
EPOCH 469: test_acc=0.7459, disc_loss=0.6449, cls_loss=0.0027, disc_acc=0.6949
EPOCH 470: test_acc=0.7447, disc_loss=0.6334, cls_loss=0.0032, disc_acc=0.5763
EPOCH 471: test_acc=0.7434, disc_loss=0.6341, cls_loss=0.0013, disc_acc=0.5254
EPOCH 472: test_acc=0.7447, disc_loss=0.6433, cls_loss=0.0013, disc_acc=0.5085
EPOCH 473: test_acc=0.7497, disc_loss=0.6354, cls_loss=0.0057, disc_acc=0.5593
EPOCH 474: test_acc=0.7535, disc_loss=0.6434, cls_loss=0.0038, disc_acc=0.7288
EPOCH 475: test_acc=0.7434, disc_loss=0.6408, cls_loss=0.0049, disc_acc=0.5763
EPOCH 476: test_acc=0.7459, disc_loss=0.6375, cls_loss=0.0088, disc_acc=0.6780
EPOCH 477: test_acc=0.7522, disc_loss=0.6316, cls_loss=0.0021, disc_acc=0.6949
EPOCH 478: test_acc=0.7509, disc_loss=0.6372, cls_loss=0.0012, disc_acc=0.6949
EPOCH 479: test_acc=0.7497, disc_loss=0.6251, cls_loss=0.0011, disc_acc=0.5932
EPOCH 480: test_acc=0.7535, disc_loss=0.6439, cls_loss=0.0015, disc_acc=0.6271
EPOCH 481: test_acc=0.7472, disc_loss=0.6452, cls_loss=0.0015, disc_acc=0.4576
EPOCH 482: test_acc=0.7484, disc_loss=0.6382, cls_loss=0.0018, disc_acc=0.6441
EPOCH 483: test_acc=0.7535, disc_loss=0.6470, cls_loss=0.0044, disc_acc=0.5763
EPOCH 484: test_acc=0.7522, disc_loss=0.6330, cls_loss=0.0018, disc_acc=0.5763
EPOCH 485: test_acc=0.7509, disc_loss=0.6393, cls_loss=0.0014, disc_acc=0.5593
EPOCH 486: test_acc=0.7497, disc_loss=0.6421, cls_loss=0.0010, disc_acc=0.5085
EPOCH 487: test_acc=0.7522, disc_loss=0.6332, cls_loss=0.0010, disc_acc=0.6102
EPOCH 488: test_acc=0.7509, disc_loss=0.6245, cls_loss=0.0011, disc_acc=0.6610
EPOCH 489: test_acc=0.7509, disc_loss=0.6274, cls_loss=0.0016, disc_acc=0.6780
EPOCH 490: test_acc=0.7497, disc_loss=0.6225, cls_loss=0.0014, disc_acc=0.5593
EPOCH 491: test_acc=0.7472, disc_loss=0.6383, cls_loss=0.0017, disc_acc=0.6780
EPOCH 492: test_acc=0.7484, disc_loss=0.6371, cls_loss=0.0014, disc_acc=0.5763
EPOCH 493: test_acc=0.7497, disc_loss=0.6414, cls_loss=0.0017, disc_acc=0.6441
EPOCH 494: test_acc=0.7497, disc_loss=0.6379, cls_loss=0.0012, disc_acc=0.5424
EPOCH 495: test_acc=0.7472, disc_loss=0.6379, cls_loss=0.0013, disc_acc=0.6102
EPOCH 496: test_acc=0.7484, disc_loss=0.6279, cls_loss=0.0025, disc_acc=0.5932
EPOCH 497: test_acc=0.7497, disc_loss=0.6390, cls_loss=0.0017, disc_acc=0.6610
EPOCH 498: test_acc=0.7497, disc_loss=0.6276, cls_loss=0.0013, disc_acc=0.5932
EPOCH 499: test_acc=0.7459, disc_loss=0.6334, cls_loss=0.0008, disc_acc=0.6271
save the last epoch model
EPOCH 500: test_acc=0.7484, disc_loss=0.6341, cls_loss=0.0011, disc_acc=0.6949
